2024-09-03 00:19:43,310 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:45,524 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:47,945 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:19:48,319 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:50,544 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:52,971 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:19:53,340 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:55,569 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:19:57,994 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:19:58,357 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:00,585 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:03,019 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:20:03,375 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:05,605 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:08,045 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:20:08,391 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:10,621 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:13,071 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:20:13,411 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:15,646 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
2024-09-03 00:20:18,091 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: keepalive
2024-09-03 00:20:18,426 DEBUG   HandlerThread:90436 [handler.py:handle_request():158] handle_request: status_report
